Nombre;Descripcion;Categoria;Etiquetas;Precio;URL FOTO
Doritos Margarita ;Bolsa x 185 gr;Pasabocas;Papas Fritas y Paquetes;4300;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3484386-1000-1000/7702189045782.jpg?v=637175561819070000
Cheetos Boliquesos Margarita;Bolsa x 160 gr;Pasabocas;Papas Fritas y Paquetes;3200;https://metrocolombiafood.vteximg.com.br/arquivos/ids/259395-1000-1000/7702189045577.jpg?v=637175640651200000
Cheetos Horneados Margarita Picantes;Bolsa x 43 gr;Pasabocas;Papas Fritas y Paquetes;1000;https://metrocolombiafood.vteximg.com.br/arquivos/ids/259449-1000-1000/7702189054739.jpg?v=637175640838030000
Cheetos Horneados Margarita Naturales;Bolsa x 43 gr;Pasabocas;Papas Fritas y Paquetes;1000;https://metrocolombiafood.vteximg.com.br/arquivos/ids/259445-1000-1000/7702189054708.jpg?v=637175640828530000
Papas Yupi Golpe Con Todo Ranchero ;Bolsa x 250 gr;Pasabocas;Papas Fritas y Paquetes;5200;https://cdn.totalcode.com/la14/product-zoom/es/golpe-con-todo-ranchero-250g-2.jpg
Papas Yupi Golpe Con Todo Original;Bolsa x 140 gr;Pasabocas;Papas Fritas y Paquetes;3400;https://cdn.totalcode.com/la14/product-zoom/es/golpe-con-todo-original-140g-1.jpg
Papas Yupi Golpe Con Todo Ranchero ;Bolsa x 140 gr;Pasabocas;Papas Fritas y Paquetes;3400;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/174666-750-750/7703133073509---1.jpg?v=636112866901500000
Papas Yupi Golpe Con Todo Mayonesa;Bolsa x 140 gr;Pasabocas;Papas Fritas y Paquetes;3400;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3531092-750-750/7703133086745.jpg?v=637310525651830000
Papas Yupi Rizadas Mayonesa;Bolsa x 250 gr;Pasabocas;Papas Fritas y Paquetes;5200;https://exitocol.vtexassets.com/arquivos/ids/1818135-800-auto?width=800&height=auto&aspect=true
Papas Yupi Rizadas Natural;Bolsa x 110 gr;Pasabocas;Papas Fritas y Paquetes;3200;https://exitocol.vtexassets.com/arquivos/ids/1818144-800-auto?width=800&height=auto&aspect=true
Papas Yupi Rizadas Tomate;Bolsa x 110 gr;Pasabocas;Papas Fritas y Paquetes;3200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3409977-1000-1000/7703133088121.jpg?v=636918079591070000
Papas Yupi Rizadas Mayonesa;Bolsa x 110 gr;Pasabocas;Papas Fritas y Paquetes;3200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3531098-1000-1000/7703133088510.jpg?v=637310525670300000
Papas Yupi Rizadas Pollo;Bolsa x 110 gr;Pasabocas;Papas Fritas y Paquetes;3200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3531097-1000-1000/7703133088497.jpg?v=637310525666700000
Papas Yupi Rizadas Limon;Bolsa x 110 gr;Pasabocas;Papas Fritas y Paquetes;3200;https://exitocol.vtexassets.com/arquivos/ids/1818147-800-auto?width=800&height=auto&aspect=true
Tosti Nacho Queso Yupi ;Bolsa x 160 gr;Pasabocas;Papas Fritas y Paquetes;2700;https://exitocol.vtexassets.com/arquivos/ids/1818153-800-auto?width=800&height=auto&aspect=true
Tocinetas Fred Yupi ;Bolsa x 100 gr;Pasabocas;Papas Fritas y Paquetes;3300;https://metrocolombiafood.vteximg.com.br/arquivos/ids/278588-1000-1000/7703133007283.jpg?v=637310528525400000
Trocipollo Chefrito ;Bolsa x 130 gr;Pasabocas;Papas Fritas y Paquetes;2700;https://cdn.derematazo.com/wp-content/uploads/2019/08/Chefrito-trocipollo-X-130g-20027.jpg
Palokitos Chefrito Limon;Bolsa x 130 gr;Pasabocas;Papas Fritas y Paquetes;2700;https://cdn.derematazo.com/wp-content/uploads/2019/08/Palitos-Palokitos-limon-x-130-g-69547.jpg
Tocinetas Chefrito;Bolsa x 40 gr;Pasabocas;Papas Fritas y Paquetes;1600;https://merkeygane.com/1923-home_default/tocineta.jpg
Mortadela Zenu;Bolsa x 250 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;4300;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515151-1000-1000/7701101270059-1.jpg?v=637279379684170000
Mortadela Zenu;Bolsa x 450 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;6800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515154-1000-1000/7701101270349-1.jpg?v=637279379697970000
Mortadela Zenu Pollo;Bolsa x 250 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;4300;https://exitocol.vtexassets.com/arquivos/ids/1964434/Mortadela-Pollo-X-250g-245125_b.png?v=637258602142030000
Mortadela Zenu Pollo;Bolsa x 450 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;6900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515153-1000-1000/7701101270332-1.jpg?v=637279379696530000
Mortadela Rica;Bolsa x 250 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;3700;https://metrocolombiafood.vteximg.com.br/arquivos/ids/273476-1000-1000/7702398001401-1.jpg?v=637280281908130000
Mortadela Rica;Bolsa x 450 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;5400;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515457-750-750/7702398001449-1.jpg?v=637280282213170000
Mortadela Rica Pollo;Bolsa x 250 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;4300;https://mk0mercasmart8va0b4r.kinstacdn.com/wp-content/uploads/2020/06/7702398001661_H1C1-1-MORTADELA-RICA-POLLO-X-250.jpg
Jamon Zenu;Bolsa x 230;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;6400;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515155-750-750/7701101280638-1.jpg?v=637279379703730000
Jamon Zenu;Bolsa x 450 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;10400;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515157-750-750/7701101280645-1.jpg?v=637279379720170000
Jamon Rica;Bolsa x 230;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;5600;https://mk0mercasmart8va0b4r.kinstacdn.com/wp-content/uploads/2020/06/7702398017877_H1C1JAMON-IDEAL-X-230.jpg
Jamon Rica;Bolsa x 400 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;7500;https://mercaldas.vteximg.com.br/arquivos/ids/187364-400-400/Jamon-RICA-ideal-x400-g.jpg?v=637141071050670000
Jamon Pietran;Bolsa x 230;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;7900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3516939-1000-1000/7701101356098-1.jpg?v=637285313006770000
Jamon Pietran;Bolsa x 431;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;13800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3534241-1000-1000/7701101358542.jpg?v=637321696275630000
Salchicha Tradicional Zenu;Bolsa x 225;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;4500;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515145-1000-1000/7701101261071-1.jpg?v=637279379656200000
Salchicha Zenu Perro Caliente;Bolsa x 240 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;5200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515150-750-750/7701101261521-1.jpg?v=637279379677130000
Salchicha Zenu Perro Caliente;Bolsa x 480 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;9600;https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images1012343.jpg
Salchicha Rica ;Bolsa x 230 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;4100;https://mk0mercasmart8va0b4r.kinstacdn.com/wp-content/uploads/2020/06/7702398027425-1-7.jpg
Salchicha Rica ;Bolsa x 500;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;6500;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515473-1000-1000/7702398027432-1.jpg?v=637280282262030000
Salchicha Rica Llanera;Bolsa x 500;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;9200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515473-1000-1000/7702398027432-1.jpg?v=637280282262030000
Salchicha Ranchera;Bolsa x 230;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;8100;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515446-750-750/7701101247273-1.jpg?v=637280282176130000
Salchicha Ranchera;Bolsa x 480 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;14900;https://exitocol.vtexassets.com/arquivos/ids/1975588/Salchicha-Ranchera-X-480-G-1047205_b.png?v=637259075909300000
Salchichon Zenu Cervecero ;Barra x 900;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;14200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515127-1000-1000/7701101246894-1.jpg?v=637279379579500000
Salchichon Zenu Tradicional;Bolsa x 225;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;3900;https://admin.consumo.com.co/backend/admin/backend/web/archivosDelCliente/items/images/Carnes-Frescas-Procesadas-y-Congeladas-Carnes-Frias-SALCHICHON-ZENU-X-225-GR-TRADICIONAL-113820200606233301.jpg
Salchichon Zenu Pollo;Bolsa x 250;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;3400;https://supermercadocomunal.com/557-large_default/salchichon-zenu-brost-250-gr.jpg
Chorizo Zenu Ternera;Bolsa x 235;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;5900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3515172-750-750/7701101357231-1.jpg?v=637279379819400000
Chorizo Rica ;Bolsa x 400;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;7400;https://i2.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/06/chorizo_rica_400gr.jpg?fit=700%2C700&ssl=1
Chorizo Rica ;Bolsa x 165;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;3300;https://i1.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/10/chorizo_rica_165gr.jpg?fit=600%2C600&ssl=1
Rollo Carne Rica;Bolsa x 450 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;6900;https://www.rica.com.co/wp-content/uploads/2017/08/Producto16.png
Hamburguesa Ranchera ;Bolsa x 130;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;3500;https://mistiendas.com.co/plazaoeste/1181-large_default/hamburguesa-ranchera-x130.jpg
Jamon Seleccionado Colanta;Bolsa x 250;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;5300;https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702129075251.jpg
Jamon Seleccionado Colanta;Bolsa x 500;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;9900;https://colanta.com/sabe-mas/wp-content/uploads/2019/11/jamon-seleccionado-500-g_1000x1000.png
Morcilla Colanta;Bolsa x 250;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;3400;https://colsubsidiogrocery.vtexassets.com/arquivos/ids/158027-800-450?width=800&height=450&aspect=true
Morcilla Colanta;Bolsa x 500;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;6400;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3485044-1000-1000/7702129072809.jpg?v=637179144028930000
Salchicha Colanta;Bolsa x 250;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;3800;https://metrocolombiafood.vteximg.com.br/arquivos/ids/259589-750-750/7702129073141.jpg?v=637179150076700000
Salchicha Colanta;Bolsa x 500;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;7100;https://colanta.com/sabe-mas/wp-content/uploads/2019/11/salchicha-seleccionada-500-g_1000x1000.png
Salchicha Colanta XL;Bolsa x 400;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;4900;https://exitocol.vtexassets.com/arquivos/ids/1994125-800-auto?width=800&height=auto&aspect=true
Chorizo Colanta Ternera;Bolsa x 250;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;5600;https://images.jumpseller.com/store/mercappdos/4164236/montefrio021.jpg?0
Chorizo Colanta Ternera;Bolsa x 500;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;10400;https://colanta.com/sabe-mas/wp-content/uploads/2019/11/chorizo-con-ternera-500-g_1000x1000.png
Chorizo Colanta Santarrosano;Bolsa x 250;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;5500;https://metrocolombiafood.vteximg.com.br/arquivos/ids/167610-1000-1000/7702129072564-1.jpg?v=636671030144470000
Chorizo Colanta Santarrosano;Bolsa x 500;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;11200;https://colanta.com/sabe-mas/wp-content/uploads/2019/11/chorizo-santarrosano-500-g_1000x1000.png
Chorizo Colanta Campeisno;Bolsa x 250;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;5300;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3323040-1000-1000/7702129072342-1.jpg?v=636670897053430000
Chorizo Colanta Campeisno;Bolsa x 500;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;9900;https://colanta.com/sabe-mas/wp-content/uploads/2019/11/chorizo-campesino-500-g_1000x1000.png
Tocineta Colanta ;Bolsa x 150 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;6600;https://exitocol.vtexassets.com/arquivos/ids/1992370/TOCINETA-35898_a.png?v=637261651221770000
Hamburguesa Colanta ;Bolsa x 500 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;8500;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3490343-1000-1000/7702129076531.jpg?v=637200604393700000
Mortadela La Esperanza ;Bolsa x 250;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;3400;
Mortadela La Esperanza ;Bolsa x 500;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;5800;
Jamon La Esperanza;Bolsa x 250;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;4700;
Jamon La Esperanza;Bolsa x 500;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;7500;
Hamburguesa La Esperanza Res;Bolsa x 450 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;8100;
Hamburguesa La Esperanza Pollo;Bolsa x 450 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;8100;https://d50xhnwqnrbqk.cloudfront.net/images/products/app/Hamburguesa-pollo.jpg
Salchicha La Esperanza Mini Manguera;Bolsa x 480 ;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;4200;https://d50xhnwqnrbqk.cloudfront.net/images/products/app/salchicha.jpg
Salchicha La Esperanza Perro Caliente;Bolsa x 500;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;7200;
Chorizo La Esperanza Mexicano;Bolsa x 500;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;9600;https://d50xhnwqnrbqk.cloudfront.net/images/products/app/Chorizo-mexicano.jpg
Chorizo La Esperanza Coctel;Bolsa x 250;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;5900;https://d50xhnwqnrbqk.cloudfront.net/images/products/app/Chorizo-coctel.jpg
Tocineta La Esperanza ;Bolsa x 150;Lacteo/Huevos y refrigerados;Carnes frias y Embutidos;3800;https://s.cornershopapp.com/product-images/1367291.jpg?versionId=A5oVBQDsQWUESWDFQzGUTU43ohrFwZkF
Arepas Don Felipe Pequeñas;Bolsa x 350 gr;Lacteo/Huevos y refrigerados;Arepas;1600;
Arepas Don Felipe Cafeteras;Bolsa x 480 gr;Lacteo/Huevos y refrigerados;Arepas;2000;
Arepas Don Felipe Plancha ;Bolsa x 730 gr;Lacteo/Huevos y refrigerados;Arepas;3000;
Arepas Don Felipe Medianas Queso;Bolsa x 380 gr;Lacteo/Huevos y refrigerados;Arepas;2800;
Arepas Don Felipe Plancha  Queso;Bolsa x 350 gr;Lacteo/Huevos y refrigerados;Arepas;2800;
Arepas Don Felipe Rellenas de Queso;Bolsa x 800 gr;Lacteo/Huevos y refrigerados;Arepas;4300;
Arepas Don Felipe Chocolo;Bolsa x 330 gr;Lacteo/Huevos y refrigerados;Arepas;2000;
Huevos Tipo A;Cubeta x 30 ;Lacteo/Huevos y refrigerados;Huevos;7600;https://d50xhnwqnrbqk.cloudfront.net/images/products/large/HUEVOSA30-800x800.jpg
Huevos Tipo AA;Cubeta x 30 ;Lacteo/Huevos y refrigerados;Huevos;8900;https://esenserio.com/wp-content/uploads/2020/04/carton30huevos.jpg
Huevos Extra;Cubeta x 30 ;Lacteo/Huevos y refrigerados;Huevos;9900;https://quoagro.com/wp-content/uploads/2020/07/Huevos30.jpg
Queso El Potal Tajado;Bolsa x 480 gr;Lacteo/Huevos y refrigerados;Quesos;8100;
Queso El Potal Tajado;Bolsa x 240 gr;Lacteo/Huevos y refrigerados;Quesos;4200;
Queso El Portal Entero;Bolsa x 480 gr;Lacteo/Huevos y refrigerados;Quesos;8100;
Queso El Portal Entero;Bolsa x 240 gr;Lacteo/Huevos y refrigerados;Quesos;4100;
Queso MilkChefs Campesino ;Bolsa x 250 gr;Lacteo/Huevos y refrigerados;Quesos;4100;
Queso Lactimuu Entero ;Bolsa x 1.250 gr;Lacteo/Huevos y refrigerados;Quesos;18500;
Queso Lactimuu Entero ;Bolsa x 400 gr;Lacteo/Huevos y refrigerados;Quesos;6800;
Queso Lactimuu Entero ;Bolsa x 240 gr;Lacteo/Huevos y refrigerados;Quesos;4500;
Queso Lactimuu Tajado;Bolsa x 500 gr;Lacteo/Huevos y refrigerados;Quesos;7950;
Queso Lactimuu Tajado;Bolsa x 240 gr;Lacteo/Huevos y refrigerados;Quesos;4500;
Queso Alpina Campesino ;Bolsa x 250 gr;Lacteo/Huevos y refrigerados;Quesos;6700;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496898-1000-1000/7702001016068.jpg?v=637230820119430000
Queso Alpina Mozarella Entero;Bolsa x 250 gr;Lacteo/Huevos y refrigerados;Quesos;7400;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496900-750-750/7702001015603.jpg?v=637230820128030000
Queso Alpina Parmesano ;Bolsa x 100 gr;Lacteo/Huevos y refrigerados;Quesos;8000;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496908-1000-1000/7702001012053.jpg?v=637230820156500000
Queso Alpina Parmesano ;Bolsa x 40 gr;Lacteo/Huevos y refrigerados;Quesos;3200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496909-1000-1000/7702001012022.jpg?v=637230820157130000
Quesito Alpina Entero;Tarro x 375 gr;Lacteo/Huevos y refrigerados;Quesos;6300;https://www.dumbomania.com/wp-content/uploads/2019/04/Alpina-quesito.jpg
Quesito Alpina Entero;Tarro x 185 gr;Lacteo/Huevos y refrigerados;Quesos;3500;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496674-750-750/7702001133611.jpg?v=637230819237870000
Queso Alpina Sabana Tajado;Bolsa x 240 gr;Lacteo/Huevos y refrigerados;Quesos;12200;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496687-750-750/7702001121731.jpg?v=637230819294200000
Queso Alpina Mozarella Tajado;Bolsa x 240 gr;Lacteo/Huevos y refrigerados;Quesos;8500;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496685-750-750/7702001121755.jpg?v=637230819284500000
Queso Alpina Finesse Tajado;Bolsa x 239 gr;Lacteo/Huevos y refrigerados;Quesos;9800;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496683-1000-1000/7702001121779.jpg?v=637230819273070000
Queso Colanta Mozzarella Tajado;Bolsa x 250 gr;Lacteo/Huevos y refrigerados;Quesos;6900;https://colanta.com/sabe-mas/wp-content/uploads/2019/01/mozzarella-tajado-250g.jpg
Queso Colanta Mozzarella Entero;Bolsa x 250 g;Lacteo/Huevos y refrigerados;Quesos;6900;https://colanta.com/sabe-mas/wp-content/uploads/2019/01/mozzarella-250g.jpg
Queso Para Untar Alpina ;Tarro x 200 gr;Lacteo/Huevos y refrigerados;Quesos;4000;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496912-750-750/7702001011308.jpg?v=637230820175270000
Queso Para Untar Alpina ;Tarro x 380 gr;Lacteo/Huevos y refrigerados;Quesos;6300;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496911-1000-1000/7702001011315.jpg?v=637230820172300000
Queso Para Untar Colanta ;Tarro x 400 gr;Lacteo/Huevos y refrigerados;Quesos;6100;https://cdn.totalcode.com/la14/product-zoom/es/queso-crema-colanta-x-400g-1.jpg
Queso Para Untar Colanta ;Tarro x 230 gr;Lacteo/Huevos y refrigerados;Quesos;3700;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/160789-1000-1000/7702129025201-281-29.jpg?v=636106927528370000
Margatina La Fina ;Barra x 250;Lacteo/Huevos y refrigerados;Margarinas;2900;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199793-1000-1000/7702161002000.jpg?v=636258709800700000
Margatina La Fina ;Barra x 500;Lacteo/Huevos y refrigerados;Margarinas;5900;https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/07/7702161003007-600x600.jpg
Maragarina Dagusto;Barra x 250;Lacteo/Huevos y refrigerados;Margarinas;2700;https://s3.us-east-2.amazonaws.com/iyata-eldivino/productos/W8vBKZJPRD.jpg
Maragarina Dagusto;Barra x 500;Lacteo/Huevos y refrigerados;Margarinas;5100;https://s.cornershopapp.com/product-images/1060578.jpg?versionId=SPRAZo6HvlYA.Z7vec.HohqHZHf63.nL
Maragarina Rama;Barra x 250;Lacteo/Huevos y refrigerados;Margarinas;3900;https://images.rappi.com/products/797394-1575388251429.png?d=500x500&e=webp
Maragarina La Buena;Barra x 250;Lacteo/Huevos y refrigerados;Margarinas;2900;https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/04/7702116000297-600x600.jpg
Maragarina La Buena;Barra x 500;Lacteo/Huevos y refrigerados;Margarinas;5500;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498984-1000-1000/7702116000303.jpg?v=637237136332300000
Maragarina La Buena Cremosa;Barra x 250;Lacteo/Huevos y refrigerados;Margarinas;2900;https://mercaldas.vteximg.com.br/arquivos/ids/185032-1000-1000/Margarina-cremosaLA-BUENA-x250-g.jpg?v=637026905462830000
Mantequilla La Fina;Vaso x 250;Lacteo/Huevos y refrigerados;Mantequilla;4600;https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496405-1000-1000/7702161002031.jpg?v=637230091293530000
Mantequilla Rama;Vaso x 250;Lacteo/Huevos y refrigerados;Mantequilla;4900;https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Mantequillas-y-margarinas-Margarina-Rama-Baja-en-Sal-x-250-g-955920200629125806.jpg
Mantequilla Rama Liviana;Vaso x 250;Lacteo/Huevos y refrigerados;Mantequilla;3600;https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/04/rama_liviana_x250gr.jpg?fit=1000%2C1000&ssl=1
Mantequilla Alpina con Sal;Barra x 125;Lacteo/Huevos y refrigerados;Mantequilla;4800;https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Mantequillas-y-margarinas-Mantequilla-Alpina-con-Sal-x-125-g-969020200629125802.jpg
Mantequilla Alpina sin Sal;Barra x 125;Lacteo/Huevos y refrigerados;Mantequilla;4800;https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Lacteos-y-refrigerados-Mantequillas-y-margarinas-Mantequilla-Alpina-sin-Sal-x-125-g-969420200629125802.jpg
